latency(lag),total size,packet,time_stamp,err_rate
5241,37805988145,100000032,1790.66,0
5244,37810047950,100000032,1806.96,0
5247,37809593334,100000032,1823.25,0
5246,37809314208,100000032,1839.54,0
5244,37807362445,100000032,1855.84,0
5244,37810783857,100000032,1872.14,0
5241,37810426498,100000032,1888.43,0
5242,37808438464,100000032,1904.71,0
5243,37807321472,100000032,1921.01,0
5243,37811412595,100000032,1937.30,0
5243,37809812967,100000032,1953.60,0
5243,37811556829,100000032,1969.90,0
5240,37811046319,100000032,1986.19,0
5241,37811739295,100000032,2002.49,0
5241,37814604828,100000032,2018.79,0
5241,37812018120,100000032,2035.08,0
5242,37814325997,100000032,2051.39,0
5240,37814068596,100000032,2067.68,0
5239,37812553208,100000032,2083.98,0
5240,37816550793,100000032,2100.27,0
5241,37817838371,100000032,2116.58,0
5241,37816566801,100000032,2132.88,0
5241,37815536332,100000032,2149.19,0
5238,37814717246,100000032,2165.49,0
5239,37815652227,100000032,2181.79,0
5240,37813876244,100000032,2198.08,0
5246,37814985428,100000032,2214.38,0
5245,37816412000,100000032,2230.68,0
5244,37813686583,100000032,2246.98,0
5245,37814163954,100000032,2263.28,0
5246,37813110894,100000032,2279.58,0
5247,37815920886,100000032,2295.88,0
5247,37811755471,100000032,2312.18,0
5246,37808536825,100000032,2328.47,0
5245,37809787820,100000032,2344.77,0
5246,37809488215,100000032,2361.06,0
5246,37807906436,100000032,2377.35,0
5248,37811779997,100000032,2393.65,0
5251,37810998972,100000032,2409.95,0
5250,37815672183,100000032,2426.25,0
5247,37810093905,100000032,2442.54,0
5300,37920124827,100000032,2459.04,0
5424,38342055644,100000032,2476.16,0
5266,37857950337,100000032,2492.52,0
5253,37813758926,100000032,2508.81,0
5260,37836388435,100000032,2525.14,0
5247,37814999514,100000032,2541.44,0
5246,37813949633,100000032,2557.75,0
5246,37816920155,100000032,2574.05,0
5246,37814724649,100000032,2590.35,0
5245,37815059539,100000032,2606.65,0
5246,37816206249,100000032,2622.94,0
5246,37816059538,100000032,2639.25,0
5244,37814637503,100000032,2655.55,0
5244,37817769894,100000032,2671.85,0
5245,37819522155,100000032,2688.16,0
5246,37818132560,100000032,2704.46,0
5245,37819560180,100000032,2720.77,0
5244,37817986494,100000032,2737.07,0
5244,37815359037,100000032,2753.37,0
5246,37815791461,100000032,2769.67,0
5246,37816754285,100000032,2785.97,0
5245,37814030093,100000032,2802.28,0
5245,37813972453,100000032,2818.57,0
5245,37814871612,100000032,2834.87,0
5245,37811907756,100000032,2851.17,0
5248,37815530642,100000032,2867.48,0
5247,37813580780,100000032,2883.77,0
5247,37810378799,100000032,2900.07,0
5246,37809755076,100000032,2916.35,0
5246,37811187223,100000032,2932.65,0
5246,37807741571,100000032,2948.95,0
5247,37810503271,100000032,2965.24,0
5249,37811549384,100000032,2981.54,0
5251,37811020944,100000032,2997.84,0
5249,37813267669,100000032,3014.14,0
5248,37808173278,100000032,3030.43,0
5246,37809606675,100000032,3046.72,0
5247,37811046835,100000032,3063.01,0
5246,37807771685,100000032,3079.31,0
5249,37812796930,100000032,3095.61,0
5249,37813957737,100000032,3111.91,0
5247,37812101693,100000032,3128.20,0
5246,37813563223,100000032,3144.50,0
5245,37812733627,100000032,3160.80,0
5246,37816029506,100000032,3177.10,0
5245,37813398016,100000032,3193.40,0
5245,37813435311,100000032,3209.69,0
5244,37813169114,100000032,3225.99,0
5245,37817047718,100000032,3242.29,0
5251,37823088953,100000032,3258.60,0
5252,37820625576,100000032,3274.91,0
5251,37820173292,100000032,3291.22,0
5252,37820550974,100000032,3307.53,0
5250,37819249321,100000032,3323.84,0
5250,37818553816,100000032,3340.14,0
5251,37818026468,100000032,3356.45,0
5253,37818488808,100000032,3372.75,0
5252,37817339887,100000032,3389.05,0
5252,37818071229,100000032,3405.36,0
5251,37815801833,100000032,3421.66,0
5252,37816924210,100000032,3437.95,0
5254,37816919727,100000032,3454.26,0
5255,37818323199,100000032,3470.57,0
5253,37813766566,100000032,3486.87,0
5253,37814666180,100000032,3503.16,0
5252,37814401908,100000032,3519.46,0
5252,37811838230,100000032,3535.76,0
5253,37812913775,100000032,3552.05,0
5256,37814480109,100000032,3568.36,0
5259,37819360013,100000032,3584.67,0
5256,37815286548,100000032,3600.97,0
5254,37815798850,100000032,3617.27,0
5252,37809848457,100000032,3633.56,0
5253,37811529197,100000032,3649.86,0
5265,37830199622,100000032,3666.18,0
5265,37831144214,100000032,3682.50,0
5263,37829260185,100000032,3698.82,0
5262,37830604836,100000032,3715.14,0
5262,37828185191,100000032,3731.45,0
5263,37832371772,100000032,3747.78,0
5264,37833119524,100000032,3764.10,0
5263,37833036748,100000032,3780.42,0
5263,37832052190,100000032,3796.74,0
5261,37830255771,100000032,3813.06,0
5261,37834030463,100000032,3829.39,0
5262,37836171902,100000032,3845.71,0
5262,37833121647,100000032,3862.03,0
5263,37834577989,100000032,3878.35,0
5261,37833105353,100000032,3894.68,0
5260,37832552859,100000032,3911.00,0
5262,37831196785,100000032,3927.32,0
5263,37833083125,100000032,3943.64,0
5263,37833140013,100000032,3959.96,0
5262,37830038603,100000032,3976.28,0
5262,37832963461,100000032,3992.61,0
5262,37831225005,100000032,4008.92,0
5261,37829471052,100000032,4025.24,0
5263,37829929616,100000032,4041.56,0
5264,37829733220,100000032,4057.88,0
5264,37828765069,100000032,4074.20,0
5263,37828408356,100000032,4090.51,0
5262,37826557462,100000032,4106.84,0
5262,37828484214,100000032,4123.15,0
5265,37829575109,100000032,4139.47,0
5266,37830490997,100000032,4155.79,0
5267,37831121568,100000032,4172.11,0
5266,37831672456,100000032,4188.43,0
5264,37827294033,100000032,4204.75,0
5263,37825995423,100000032,4221.06,0
5263,37828225272,100000032,4237.38,0
5264,37828771022,100000032,4253.69,0
5267,37836592625,100000032,4270.02,0
5264,37830786585,100000032,4286.34,0
5263,37831794841,100000032,4302.66,0
5262,37830345698,100000032,4318.98,0
5263,37831943684,100000032,4335.31,0
5263,37831952152,100000032,4351.63,0
5262,37831808512,100000032,4367.95,0
5263,37833069389,100000032,4384.27,0
5263,37833634248,100000032,4400.59,0
5265,37833514579,100000032,4416.91,0
5264,37834909735,100000032,4433.23,0
5266,37837609167,100000032,4449.57,0
5266,37836338132,100000032,4465.89,0
5266,37835161918,100000032,4482.22,0
5265,37835906138,100000032,4498.54,0
5264,37832498511,100000032,4514.87,0
5266,37833517779,100000032,4531.19,0
5266,37834412949,100000032,4547.51,0
5267,37834129074,100000032,4563.84,0
5266,37833716585,100000032,4580.15,0
5266,37834138454,100000032,4596.49,0
5266,37834178855,100000032,4612.81,0
5266,37831449415,100000032,4629.12,0
5268,37832896746,100000032,4645.45,0
5269,37835016284,100000032,4661.77,0
5268,37832972281,100000032,4678.10,0
5268,37832863105,100000032,4694.42,0
5267,37831239574,100000032,4710.74,0
5268,37830267853,100000032,4727.06,0
5269,37834245471,100000032,4743.38,0
5272,37836377854,100000032,4759.71,0
5270,37833961156,100000032,4776.04,0
5268,37831834114,100000032,4792.36,0
5267,37832179280,100000032,4808.68,0
5266,37829943031,100000032,4825.00,0
5266,37830754723,100000032,4841.32,0
5268,37830552006,100000032,4857.64,0
5270,37836877031,100000032,4873.97,0
5270,37838124053,100000032,4890.29,0
5267,37836334333,100000032,4906.62,0
5266,37834095509,100000032,4922.95,0
5266,37835200596,100000032,4939.28,0
5267,37834713601,100000032,4955.59,0
5267,37834639541,100000032,4971.92,0
5267,37835527849,100000032,4988.24,0
5266,37833643186,100000032,5004.57,0
5264,37835233775,100000032,5020.89,0
5265,37836084960,100000032,5037.21,0
5265,37834838100,100000032,5053.54,0
5265,37834846930,100000032,5069.86,0
5266,37835960836,100000032,5086.20,0
5265,37835262005,100000032,5102.52,0
5264,37831360320,100000032,5118.85,0
5265,37833382271,100000032,5135.16,0
5265,37832425404,100000032,5151.49,0
5266,37832854398,100000032,5167.80,0
5265,37831025200,100000032,5184.13,0
5266,37833670819,100000032,5200.45,0
5266,37832732442,100000032,5216.77,0
5266,37830697073,100000032,5233.09,0
5268,37835944290,100000032,5249.42,0
5268,37832952628,100000032,5265.74,0
5268,37830050469,100000032,5282.06,0
5267,37831669827,100000032,5298.38,0
5267,37832085889,100000032,5314.70,0
5267,37828893189,100000032,5331.02,0
5267,37830983347,100000032,5347.34,0
5270,37834125995,100000032,5363.66,0
5273,37833922693,100000032,5379.99,0
5271,37837859383,100000032,5396.32,0
5269,37832818263,100000032,5412.64,0
5267,37829546990,100000032,5428.96,0
5266,37832094598,100000032,5445.29,0
5268,37833683462,100000032,5461.61,0
5267,37829191632,100000032,5477.93,0
5268,37833290826,100000032,5494.25,0
5268,37834332528,100000032,5510.57,0
5266,37830987509,100000032,5526.89,0
5265,37832837946,100000032,5543.22,0
5265,37832438760,100000032,5559.53,0
5267,37836882683,100000032,5575.86,0
5266,37832504378,100000032,5592.19,0
5266,37834128468,100000032,5608.51,0
5267,37835006968,100000032,5624.83,0
5265,37833763641,100000032,5641.15,0
5264,37835770925,100000032,5657.47,0
5265,37835879320,100000032,5673.81,0
5266,37836170142,100000032,5690.14,0
5266,37836063350,100000032,5706.46,0
5266,37837497490,100000032,5722.79,0
5265,37833589490,100000032,5739.11,0
5265,37832194353,100000032,5755.43,0
5266,37835741785,100000032,5771.75,0
5266,37834047953,100000032,5788.08,0
5266,37833141268,100000032,5804.40,0
5265,37833759925,100000032,5820.73,0
5266,37833443645,100000032,5837.05,0
5266,37833862810,100000032,5853.37,0
5268,37830808285,100000032,5869.69,0
5268,37831261362,100000032,5886.01,0
5267,37828839098,100000032,5902.33,0
5266,37829653208,100000032,5918.65,0
5266,37831714576,100000032,5934.97,0
5267,37832218658,100000032,5951.28,0
5269,37829995742,100000032,5967.61,0
5271,37834578231,100000032,5983.94,0
5271,37835084759,100000032,6000.26,0
5269,37832486413,100000032,6016.59,0
5267,37831405154,100000032,6032.91,0
5266,37829951917,100000032,6049.23,0
5331,37963991093,100000032,6065.78,0
5460,38397468533,100000032,6082.97,0
5280,37857479891,100000032,6099.32,0
5272,37838611594,100000032,6115.64,0
5279,37855265722,100000032,6132.00,0
5266,37833553494,100000032,6148.33,0
5266,37831436617,100000032,6164.65,0
5266,37834577669,100000032,6180.98,0
5266,37832503464,100000032,6197.30,0
5266,37835343892,100000032,6213.62,0
5265,37834654586,100000032,6229.94,0
5263,37831352097,100000032,6246.26,0
5264,37832728099,100000032,6262.59,0
5265,37835314864,100000032,6278.91,0
5265,37835080092,100000032,6295.24,0
5265,37833433440,100000032,6311.56,0
5265,37833143587,100000032,6327.88,0
5264,37834528596,100000032,6344.20,0
5264,37831103529,100000032,6360.53,0
5265,37830627272,100000032,6376.84,0
5265,37829700624,100000032,6393.16,0
5265,37830044771,100000032,6409.48,0
5265,37829883869,100000032,6425.80,0
5264,37829488223,100000032,6442.12,0
5269,37832365363,100000032,6458.43,0
5276,37836983312,100000032,6474.76,0
5275,37835103481,100000032,6491.09,0
5275,37832005310,100000032,6507.41,0
5275,37831598394,100000032,6523.73,0
5274,37832532437,100000032,6540.06,0
5274,37831691335,100000032,6556.38,0
5275,37833834885,100000032,6572.70,0
5277,37833702822,100000032,6589.03,0
5279,37837343306,100000032,6605.36,0
5277,37836174397,100000032,6621.68,0
5275,37833297079,100000032,6638.01,0
5274,37832075660,100000032,6654.33,0
5275,37834889615,100000032,6670.66,0
5274,37830638401,100000032,6686.97,0
5277,37838177546,100000032,6703.30,0
5277,37839209013,100000032,6719.63,0
5275,37837423324,100000032,6735.95,0
5274,37834672505,100000032,6752.28,0
5274,37837835053,100000032,6768.61,0
5275,37838023494,100000032,6784.94,0
5275,37836831011,100000032,6801.27,0
5275,37837745249,100000032,6817.60,0
5275,37837869310,100000032,6833.93,0
5273,37836878168,100000032,6850.25,0
5274,37840792902,100000032,6866.59,0
5274,37840258225,100000032,6882.92,0
5275,37839893947,100000032,6899.25,0
5275,37838291913,100000032,6915.57,0
5275,37840565949,100000032,6931.91,0
5273,37838281949,100000032,6948.24,0
5274,37836196086,100000032,6964.56,0
5275,37839447945,100000032,6980.89,0
5275,37840363821,100000032,6997.23,0
5275,37839477884,100000032,7013.55,0
5275,37838297501,100000032,7029.88,0
5275,37838675763,100000032,7046.21,0
5274,37835746349,100000032,7062.54,0
5276,37838504103,100000032,7078.86,0
5276,37837588371,100000032,7095.20,0
5276,37836147209,100000032,7111.52,0
5276,37834700101,100000032,7127.85,0
5274,37833271704,100000032,7144.17,0
5275,37835203995,100000032,7160.49,0
5276,37836126400,100000032,7176.82,0
5278,37841307400,100000032,7193.15,0
5280,37839773907,100000032,7209.48,0
5278,37836120143,100000032,7225.81,0
5275,37833851796,100000032,7242.14,0
5274,37833059148,100000032,7258.46,0
5276,37837010697,100000032,7274.79,0
5275,37832402687,100000032,7291.11,0
5277,37838547333,100000032,7307.44,0
5277,37838616681,100000032,7323.77,0
5274,37834141446,100000032,7340.09,0
5273,37834852635,100000032,7356.42,0
5275,37838417599,100000032,7372.75,0
5273,37834501532,100000032,7389.08,0
5275,37838043975,100000032,7405.41,0
5275,37839895969,100000032,7421.73,0
5274,37837891824,100000032,7438.06,0
5272,37833519615,100000032,7454.38,0
5273,37837272946,100000032,7470.71,0
5274,37839512084,100000032,7487.04,0
5274,37837494601,100000032,7503.37,0
5274,37837171593,100000032,7519.70,0
5274,37838548948,100000032,7536.03,0
5272,37835009170,100000032,7552.36,0
5273,37835342442,100000032,7568.68,0
5274,37837871413,100000032,7585.01,0
5275,37837285024,100000032,7601.34,0
5274,37835735290,100000032,7617.66,0
5273,37836413949,100000032,7633.99,0
5273,37836156169,100000032,7650.31,0
5274,37834937460,100000032,7666.63,0
5276,37835334749,100000032,7682.97,0
5276,37837775668,100000032,7699.29,0
5275,37834296611,100000032,7715.61,0
5275,37831931613,100000032,7731.94,0
5274,37833303706,100000032,7748.26,0
5274,37832879670,100000032,7764.58,0
5276,37835424182,100000032,7780.91,0
5278,37837003575,100000032,7797.24,0
5279,37839253526,100000032,7813.57,0
5277,37836024698,100000032,7829.89,0
5276,37833655001,100000032,7846.22,0
5274,37832012124,100000032,7862.54,0
5275,37835518421,100000032,7878.87,0
5275,37832113915,100000032,7895.20,0
5275,37833925131,100000032,7911.51,0
5275,37835036991,100000032,7927.84,0
5274,37833274271,100000032,7944.16,0
5272,37831882665,100000032,7960.48,0
5274,37835561329,100000032,7976.80,0
5274,37836348973,100000032,7993.14,0
5275,37836982232,100000032,8009.47,0
5274,37835376541,100000032,8025.79,0
5273,37837562807,100000032,8042.12,0
5273,37833187646,100000032,8058.44,0
5273,37837970287,100000032,8074.76,0
5273,37838520523,100000032,8091.10,0
5274,37838670341,100000032,8107.42,0
5275,37838452767,100000032,8123.75,0
5274,37839444076,100000032,8140.08,0
5273,37837533371,100000032,8156.42,0
5273,37835459808,100000032,8172.73,0
5274,37836016641,100000032,8189.06,0
5273,37835265230,100000032,8205.38,0
5274,37834911610,100000032,8221.71,0
5274,37835501360,100000032,8238.03,0
5273,37835667624,100000032,8254.36,0
5274,37836050651,100000032,8270.69,0
5274,37833685161,100000032,8287.01,0
5275,37835857034,100000032,8303.34,0
5276,37835052759,100000032,8319.66,0
5274,37830414289,100000032,8335.98,0
5274,37831728854,100000032,8352.30,0
5273,37831691990,100000032,8368.62,0
5274,37831046057,100000032,8384.95,0
5275,37833428819,100000032,8401.27,0
5278,37837354508,100000032,8417.59,0
5278,37836256954,100000032,8433.93,0
5277,37835553951,100000032,8450.25,0
5276,37838090876,100000032,8466.58,0
5274,37831550339,100000032,8482.90,0
5276,37836934171,100000032,8499.23,0
5276,37835322861,100000032,8515.56,0
5276,37835627570,100000032,8531.88,0
5276,37835625874,100000032,8548.21,0
5275,37835778115,100000032,8564.53,0
5274,37836619011,100000032,8580.86,0
5274,37837818301,100000032,8597.19,0
5273,37834028396,100000032,8613.52,0
5274,37834360151,100000032,8629.84,0
5274,37836100881,100000032,8646.17,0
5273,37834741837,100000032,8662.49,0
5272,37836255666,100000032,8678.82,0
5273,37839612487,100000032,8695.14,0
5274,37838315254,100000032,8711.48,0
5274,37838088882,100000032,8727.80,0
5274,37838820238,100000032,8744.14,0
5273,37837710443,100000032,8760.47,0
5273,37835977584,100000032,8776.79,0
5274,37836582758,100000032,8793.11,0
5277,37837797516,100000032,8809.44,0
5279,37839428818,100000032,8825.78,0
5277,37837254687,100000032,8842.10,0
5278,37839858379,100000032,8858.43,0
5277,37837816637,100000032,8874.75,0
5278,37837108651,100000032,8891.09,0
5279,37838738450,100000032,8907.42,0
5279,37837838636,100000032,8923.74,0
5279,37836440507,100000032,8940.07,0
5278,37832100766,100000032,8956.39,0
5279,37836006888,100000032,8972.72,0
5279,37835235717,100000032,8989.05,0
5280,37836189512,100000032,9005.37,0
5282,37839939856,100000032,9021.71,0
5284,37841594551,100000032,9038.04,0
5281,37837404871,100000032,9054.37,0
5281,37840022073,100000032,9070.70,0
5278,37833153099,100000032,9087.03,0
5278,37835333792,100000032,9103.35,0
5280,37837654446,100000032,9119.68,0
5281,37841605499,100000032,9136.01,0
5281,37842132181,100000032,9152.34,0
5281,37843884685,100000032,9168.68,0
5279,37839477295,100000032,9185.02,0
5279,37840597663,100000032,9201.34,0
5279,37841420408,100000032,9217.67,0
5280,37841211864,100000032,9234.01,0
5281,37842723693,100000032,9250.35,0
5280,37842890773,100000032,9266.68,0
5278,37838287461,100000032,9283.01,0
5277,37839325342,100000032,9299.33,0
5278,37841418070,100000032,9315.67,0
5278,37842519245,100000032,9332.00,0
5279,37839687782,100000032,9348.33,0
5278,37841553937,100000032,9364.67,0
5278,37842737786,100000032,9381.01,0
5279,37839531712,100000032,9397.34,0
5280,37841574224,100000032,9413.66,0
5280,37839631066,100000032,9430.00,0
5279,37840010252,100000032,9446.33,0
5279,37841106191,100000032,9462.66,0
5279,37840926226,100000032,9478.99,0
5279,37840799576,100000032,9495.32,0
5280,37839209464,100000032,9511.66,0
5282,37843315269,100000032,9527.99,0
5282,37840978840,100000032,9544.32,0
5280,37837595131,100000032,9560.65,0
5280,37840189911,100000032,9576.98,0
5279,37837485367,100000032,9593.31,0
5281,37838883964,100000032,9609.64,0
5282,37839558095,100000032,9625.97,0
5283,37839449424,100000032,9642.31,0
5282,37841188757,100000032,9658.64,0
5396,38132974659,100000032,9675.44,0
5414,38245327342,100000032,9692.40,0
5283,37845277353,100000032,9708.73,0
5280,37838746968,100000032,9725.07,0
5293,37863066061,100000032,9741.43,0
5281,37841797136,100000032,9757.77,0
5281,37843546734,100000032,9774.10,0
5280,37842585928,100000032,9790.44,0
5279,37842387661,100000032,9806.77,0
5279,37839915347,100000032,9823.10,0
5279,37839756830,100000032,9839.43,0
5278,37841362074,100000032,9855.77,0
5277,37837386552,100000032,9872.09,0
5277,37839340717,100000032,9888.42,0
5277,37840081577,100000032,9904.75,0
5278,37842192213,100000032,9921.09,0
5278,37841611433,100000032,9937.42,0
5278,37841136529,100000032,9953.76,0
5278,37841808818,100000032,9970.09,0
5277,37837416531,100000032,9986.42,0
5278,37837256983,100000032,10002.74,0
5279,37839754758,100000032,10019.07,0
5279,37840596588,100000032,10035.40,0
5278,37839633710,100000032,10051.73,0
5278,37837742657,100000032,10068.07,0
5280,37840792501,100000032,10084.39,0
5279,37838528269,100000032,10100.73,0
5281,37838129963,100000032,10117.05,0
5280,37837134061,100000032,10133.38,0
5279,37834855154,100000032,10149.71,0
5279,37834875165,100000032,10166.03,0
5279,37836382242,100000032,10182.35,0
5279,37834663285,100000032,10198.68,0
5280,37838407179,100000032,10215.01,0
5283,37839294822,100000032,10231.34,0
5282,37839681487,100000032,10247.67,0
5280,37834825355,100000032,10264.00,0
5280,37839849757,100000032,10280.33,0
5279,37839116862,100000032,10296.67,0
5279,37835330840,100000032,10312.99,0
5279,37835178414,100000032,10329.32,0
5280,37837328006,100000032,10345.65,0
5279,37836505220,100000032,10361.97,0
5277,37834887871,100000032,10378.29,0
5277,37835659710,100000032,10394.62,0
5277,37837586183,100000032,10410.95,0
5278,37837415207,100000032,10427.28,0
5279,37838910509,100000032,10443.60,0
5278,37837645564,100000032,10459.93,0
5277,37837599762,100000032,10476.26,0
5277,37839324391,100000032,10492.59,0
5278,37840782091,100000032,10508.93,0
5278,37840060481,100000032,10525.26,0
5279,37840848981,100000032,10541.59,0
5278,37841307999,100000032,10557.92,0
5277,37840181379,100000032,10574.25,0
5277,37837873023,100000032,10590.58,0
5277,37837406131,100000032,10606.90,0
5278,37839855910,100000032,10623.24,0
5278,37836487533,100000032,10639.57,0
5277,37838005568,100000032,10655.89,0
5278,37837155168,100000032,10672.22,0
5277,37836734005,100000032,10688.55,0
5278,37837931838,100000032,10704.88,0
5280,37839484515,100000032,10721.21,0
5279,37835239008,100000032,10737.54,0
5279,37835421247,100000032,10753.86,0
5278,37835832480,100000032,10770.19,0
5277,37831410184,100000032,10786.50,0
5279,37832509179,100000032,10802.83,0
5281,37837893768,100000032,10819.16,0
5283,37839200533,100000032,10835.49,0
5282,37839210345,100000032,10851.82,0
5279,37834693061,100000032,10868.14,0
5280,37838403429,100000032,10884.48,0
5279,37836172523,100000032,10900.80,0
5278,37832022376,100000032,10917.12,0
5279,37835119804,100000032,10933.45,0
5279,37836607379,100000032,10949.78,0
5278,37835677474,100000032,10966.10,0
5279,37838486270,100000032,10982.43,0
5276,37835375124,100000032,10998.76,0
5277,37837399557,100000032,11015.09,0
5278,37838155569,100000032,11031.42,0
5277,37837173185,100000032,11047.74,0
5276,37836465390,100000032,11064.07,0
5275,37833761275,100000032,11080.39,0
5276,37838814225,100000032,11096.72,0
5277,37837955336,100000032,11113.05,0
5277,37837414315,100000032,11129.38,0
5277,37838368948,100000032,11145.70,0
5278,37839454488,100000032,11162.04,0
5276,37836568277,100000032,11178.36,0
5277,37837443885,100000032,11194.69,0
5278,37840030281,100000032,11211.02,0
5278,37837738028,100000032,11227.35,0
5277,37836539535,100000032,11243.67,0
5278,37836638228,100000032,11260.01,0
5277,37836918257,100000032,11276.33,0
5279,37836566085,100000032,11292.66,0
5280,37838356791,100000032,11308.99,0
5280,37836449692,100000032,11325.32,0
5279,37836308914,100000032,11341.64,0
5278,37833548895,100000032,11357.96,0
5278,37832401792,100000032,11374.29,0
5278,37833851702,100000032,11390.61,0
5280,37835794679,100000032,11406.93,0
5283,37838945327,100000032,11423.27,0
5283,37839598818,100000032,11439.60,0
5281,37839088074,100000032,11455.93,0
5281,37839802158,100000032,11472.27,0
5277,37832071883,100000032,11488.59,0
5278,37834400092,100000032,11504.91,0
5278,37835193999,100000032,11521.24,0
5280,37835563046,100000032,11537.56,0
5280,37838160415,100000032,11553.89,0
5278,37835554071,100000032,11570.22,0
5276,37835648842,100000032,11586.54,0
5277,37834941241,100000032,11602.87,0
5277,37837409657,100000032,11619.19,0
5277,37835148655,100000032,11635.52,0
5278,37837622185,100000032,11651.85,0
5277,37837086960,100000032,11668.17,0
5277,37838559109,100000032,11684.50,0
5276,37838389203,100000032,11700.82,0
5278,37841733437,100000032,11717.16,0
5278,37841220092,100000032,11733.49,0
5278,37839368859,100000032,11749.82,0
5278,37840729439,100000032,11766.15,0
5276,37839021303,100000032,11782.48,0
5277,37837536877,100000032,11798.81,0
5278,37837355968,100000032,11815.14,0
5280,37842746454,100000032,11831.47,0
5277,37832685011,100000032,11847.80,0
5278,37837363775,100000032,11864.12,0
5279,37839820681,100000032,11880.46,0
5278,37835545106,100000032,11896.78,0
5279,37834919638,100000032,11913.11,0
5279,37836170502,100000032,11929.44,0
5278,37833749338,100000032,11945.75,0
5278,37831335985,100000032,11962.07,0
5277,37831490000,100000032,11978.40,0
5277,37830378971,100000032,11994.72,0
5278,37830997646,100000032,12011.03,0
5280,37833203549,100000032,12027.36,0
5283,37837628548,100000032,12043.69,0
5281,37836451620,100000032,12060.02,0
5281,37839332806,100000032,12076.35,0
5277,37831032431,100000032,12092.67,0
5276,37828937520,100000032,12108.99,0
5277,37830965954,100000032,12125.31,0
5279,37833482733,100000032,12141.64,0
5279,37836201769,100000032,12157.96,0
5278,37833834880,100000032,12174.28,0
5276,37832071591,100000032,12190.60,0
5276,37832995927,100000032,12206.93,0
5275,37832768882,100000032,12223.25,0
5277,37833035468,100000032,12239.57,0
5276,37832572282,100000032,12255.89,0
5276,37831490512,100000032,12272.21,0
5275,37832531063,100000032,12288.53,0
5274,37833809224,100000032,12304.86,0
5275,37833491519,100000032,12321.18,0
5275,37834874019,100000032,12337.51,0
5275,37834128790,100000032,12353.83,0
5275,37834630489,100000032,12370.15,0
5274,37833475527,100000032,12386.48,0
5275,37832258705,100000032,12402.80,0
5276,37832758755,100000032,12419.12,0
5276,37831451283,100000032,12435.44,0
5275,37831998627,100000032,12451.76,0
5275,37831275896,100000032,12468.08,0
5275,37832675806,100000032,12484.40,0
5275,37830429778,100000032,12500.72,0
5276,37832241801,100000032,12517.04,0
5277,37831281423,100000032,12533.37,0
5277,37829709499,100000032,12549.69,0
5276,37826897579,100000032,12566.00,0
5275,37827635789,100000032,12582.31,0
5275,37827245114,100000032,12598.64,0
5276,37827277235,100000032,12614.94,0
5278,37829831940,100000032,12631.27,0
5281,37835326890,100000032,12647.60,0
5281,37834003132,100000032,12663.92,0
5280,37835330644,100000032,12680.25,0
5276,37827812922,100000032,12696.56,0
5275,37824165145,100000032,12712.87,0
5275,37827167536,100000032,12729.19,0
5277,37828339013,100000032,12745.51,0
5278,37834769861,100000032,12761.83,0
5278,37834791173,100000032,12778.15,0
5275,37830755813,100000032,12794.47,0
5275,37830135367,100000032,12810.80,0
5275,37832780480,100000032,12827.11,0
5276,37830569820,100000032,12843.44,0
5280,37835958076,100000032,12859.76,0
5284,37837189036,100000032,12876.09,0
5283,37834467989,100000032,12892.41,0
5283,37837084081,100000032,12908.73,0
5284,37838714320,100000032,12925.06,0
5284,37837768540,100000032,12941.39,0
5285,37837654230,100000032,12957.73,0
5283,37838448022,100000032,12974.05,0
5282,37835593116,100000032,12990.37,0
5284,37835357328,100000032,13006.70,0
5285,37837923747,100000032,13023.02,0
5285,37837542272,100000032,13039.35,0
5284,37834795823,100000032,13055.68,0
5284,37837135725,100000032,13072.01,0
5285,37836902754,100000032,13088.33,0
5285,37833343434,100000032,13104.66,0
5286,37836848310,100000032,13120.98,0
5286,37834979674,100000032,13137.31,0
5286,37834430815,100000032,13153.64,0
5284,37832164033,100000032,13169.95,0
5284,37833066130,100000032,13186.28,0
5285,37830624136,100000032,13202.60,0
5287,37833033518,100000032,13218.92,0
5289,37838139369,100000032,13235.25,0
5289,37840078460,100000032,13251.58,0
5287,37834636640,100000032,13267.91,0
5454,38337028735,100000032,13285.03,0
5343,38005970828,100000032,13301.64,0
5291,37839970568,100000032,13317.96,0
5298,37858989636,100000032,13334.32,0
5288,37839055223,100000032,13350.65,0
5288,37841265621,100000032,13366.98,0
5286,37841529294,100000032,13383.31,0
5286,37841024409,100000032,13399.65,0
5286,37839616163,100000032,13415.98,0
5287,37840504206,100000032,13432.31,0
5286,37840567243,100000032,13448.65,0
5286,37839129326,100000032,13464.97,0
5284,37839231623,100000032,13481.30,0
5286,37842094508,100000032,13497.64,0
5286,37841588170,100000032,13513.97,0
5285,37840343767,100000032,13530.30,0
5286,37841347095,100000032,13546.64,0
5285,37841517407,100000032,13562.97,0
5285,37838649332,100000032,13579.30,0
5285,37836319798,100000032,13595.62,0
5286,37840515782,100000032,13611.95,0
5286,37839443392,100000032,13628.28,0
5285,37838350461,100000032,13644.62,0
5285,37836370123,100000032,13660.95,0
5285,37839198142,100000032,13677.27,0
5286,37837225859,100000032,13693.60,0
5286,37836350713,100000032,13709.93,0
5286,37832234240,100000032,13726.25,0
5285,37832957049,100000032,13742.57,0
5284,37832078032,100000032,13758.89,0
5285,37831192137,100000032,13775.22,0
